Experiment,Dist,N,M,Replica,Seed,Algo,Params,Time,Obj,Status,Gap,Nodes
pilot_c_convergence,uniform,200,5,0,2354,IG,"d=6,T=0.1,t=60.0s",60.0,1020,HEURISTIC_RPD,1.694915254237288,187601
pilot_c_convergence,uniform,200,5,1,2355,IG,"d=6,T=0.1,t=0.1s",0.109375,1145,HEURISTIC_RPD,16.0081053698075,240
pilot_c_convergence,uniform,200,5,1,2355,IG,"d=6,T=0.1,t=0.5s",0.5,1100,HEURISTIC_RPD,11.448834853090172,1575
pilot_c_convergence,uniform,200,5,1,2355,IG,"d=6,T=0.1,t=1.0s",1.0,1075,HEURISTIC_RPD,8.915906788247213,3040
pilot_c_convergence,uniform,200,5,1,2355,IG,"d=6,T=0.1,t=5.0s",5.0,1010,HEURISTIC_RPD,2.330293819655522,16012
pilot_c_convergence,uniform,200,5,1,2355,IG,"d=6,T=0.1,t=10.0s",10.0,1009,HEURISTIC_RPD,2.2289766970618032,32156
pilot_c_convergence,uniform,200,5,1,2355,IG,"d=6,T=0.1,t=30.0s",30.0,999,HEURISTIC_RPD,1.21580547112462,96463
pilot_c_convergence,uniform,200,5,1,2355,IG,"d=6,T=0.1,t=60.0s",60.0,999,HEURISTIC_RPD,1.21580547112462,191315
pilot_c_convergence,uniform,200,5,2,2356,IG,"d=6,T=0.1,t=0.1s",0.109375,1145,HEURISTIC_RPD,12.035225048923678,271
pilot_c_convergence,uniform,200,5,2,2356,IG,"d=6,T=0.1,t=0.5s",0.5,1092,HEURISTIC_RPD,6.8493150684931505,1530
pilot_c_convergence,uniform,200,5,2,2356,IG,"d=6,T=0.1,t=1.0s",1.0,1075,HEURISTIC_RPD,5.185909980430528,3111
pilot_c_convergence,uniform,200,5,2,2356,IG,"d=6,T=0.1,t=5.0s",5.0,1046,HEURISTIC_RPD,2.3483365949119372,15157
pilot_c_convergence,uniform,200,5,2,2356,IG,"d=6,T=0.1,t=10.0s",10.0,1039,HEURISTIC_RPD,1.663405088062622,31172
pilot_c_convergence,uniform,200,5,2,2356,IG,"d=6,T=0.1,t=30.0s",30.0,1039,HEURISTIC_RPD,1.663405088062622,94466
pilot_c_convergence,uniform,200,5,2,2356,IG,"d=6,T=0.1,t=60.0s",60.0,1039,HEURISTIC_RPD,1.663405088062622,187915
pilot_c_convergence,uniform,200,5,3,2357,IG,"d=6,T=0.1,t=0.1s",0.109375,1045,HEURISTIC_RPD,8.74089490114464,280
pilot_c_convergence,uniform,200,5,3,2357,IG,"d=6,T=0.1,t=0.5s",0.5,1010,HEURISTIC_RPD,5.098855359001041,1579
pilot_c_convergence,uniform,200,5,3,2357,IG,"d=6,T=0.1,t=1.0s",1.0,996,HEURISTIC_RPD,3.6420395421436007,2932
pilot_c_convergence,uniform,200,5,3,2357,IG,"d=6,T=0.1,t=5.0s",5.0,976,HEURISTIC_RPD,1.5608740894901143,15052
pilot_c_convergence,uniform,200,5,3,2357,IG,"d=6,T=0.1,t=10.0s",10.0,975,HEURISTIC_RPD,1.45681581685744,29903
pilot_c_convergence,uniform,200,5,3,2357,IG,"d=6,T=0.1,t=30.0s",30.0,972,HEURISTIC_RPD,1.1446409989594173,88531
pilot_c_convergence,uniform,200,5,3,2357,IG,"d=6,T=0.1,t=60.0s",60.0,972,HEURISTIC_RPD,1.1446409989594173,175717
pilot_c_convergence,uniform,200,5,4,2358,IG,"d=6,T=0.1,t=0.1s",0.109375,1131,HEURISTIC_RPD,14.822335025380712,341
pilot_c_convergence,uniform,200,5,4,2358,IG,"d=6,T=0.1,t=0.5s",0.5,1058,HEURISTIC_RPD,7.411167512690356,1682
pilot_c_convergence,uniform,200,5,4,2358,IG,"d=6,T=0.1,t=1.0s",1.0,1032,HEURISTIC_RPD,4.771573604060913,3144
pilot_c_convergence,uniform,200,5,4,2358,IG,"d=6,T=0.1,t=5.0s",5.0,1003,HEURISTIC_RPD,1.8274111675126905,16078
pilot_c_convergence,uniform,200,5,4,2358,IG,"d=6,T=0.1,t=10.0s",10.0,996,HEURISTIC_RPD,1.116751269035533,31868
pilot_c_convergence,uniform,200,5,4,2358,IG,"d=6,T=0.1,t=30.0s",30.0,993,HEURISTIC_RPD,0.8121827411167513,95635
pilot_c_convergence,uniform,200,5,4,2358,IG,"d=6,T=0.1,t=60.0s",60.0,993,HEURISTIC_RPD,0.8121827411167513,191081
pilot_c_convergence,job_correlated,200,10,0,2369,IG,"d=6,T=0.1,t=0.1s",0.109375,1094,HEURISTIC_RPD,9.729187562688065,248
pilot_c_convergence,job_correlated,200,10,0,2369,IG,"d=6,T=0.1,t=0.5s",0.5,1091,HEURISTIC_RPD,9.42828485456369,1632
pilot_c_convergence,job_correlated,200,10,0,2369,IG,"d=6,T=0.1,t=1.0s",1.0,1085,HEURISTIC_RPD,8.826479438314944,2916
pilot_c_convergence,job_correlated,200,10,0,2369,IG,"d=6,T=0.1,t=5.0s",5.0,1079,HEURISTIC_RPD,8.224674022066198,13456
pilot_c_convergence,job_correlated,200,10,0,2369,IG,"d=6,T=0.1,t=10.0s",10.0,1072,HEURISTIC_RPD,7.5225677031093285,27610
pilot_c_convergence,job_correlated,200,10,0,2369,IG,"d=6,T=0.1,t=30.0s",30.0,1063,HEURISTIC_RPD,6.619859578736209,94920
pilot_c_convergence,job_correlated,200,10,0,2369,IG,"d=6,T=0.1,t=60.0s",60.0,1054,HEURISTIC_RPD,5.717151454363089,163571
pilot_c_convergence,job_correlated,200,10,1,2370,IG,"d=6,T=0.1,t=0.1s",0.109375,1059,HEURISTIC_RPD,10.3125,266
pilot_c_convergence,job_correlated,200,10,1,2370,IG,"d=6,T=0.1,t=0.5s",0.5,1044,HEURISTIC_RPD,8.75,1695
pilot_c_convergence,job_correlated,200,10,1,2370,IG,"d=6,T=0.1,t=1.0s",1.0,1039,HEURISTIC_RPD,8.229166666666666,3163
pilot_c_convergence,job_correlated,200,10,1,2370,IG,"d=6,T=0.1,t=5.0s",5.0,1039,HEURISTIC_RPD,8.229166666666666,14690
pilot_c_convergence,job_correlated,200,10,1,2370,IG,"d=6,T=0.1,t=10.0s",10.0,1032,HEURISTIC_RPD,7.5,28933
pilot_c_convergence,job_correlated,200,10,1,2370,IG,"d=6,T=0.1,t=30.0s",30.0,1022,HEURISTIC_RPD,6.458333333333334,84714
pilot_c_convergence,job_correlated,200,10,1,2370,IG,"d=6,T=0.1,t=60.0s",60.0,1016,HEURISTIC_RPD,5.833333333333333,159395
pilot_c_convergence,job_correlated,200,10,2,2371,IG,"d=6,T=0.1,t=0.1s",0.109375,1053,HEURISTIC_RPD,11.546610169491526,277
pilot_c_convergence,job_correlated,200,10,2,2371,IG,"d=6,T=0.1,t=0.5s",0.5,1040,HEURISTIC_RPD,10.16949152542373,1544
pilot_c_convergence,job_correlated,200,10,2,2371,IG,"d=6,T=0.1,t=1.0s",1.0,1033,HEURISTIC_RPD,9.427966101694915,2631
pilot_c_convergence,job_correlated,200,10,2,2371,IG,"d=6,T=0.1,t=5.0s",5.0,1023,HEURISTIC_RPD,8.36864406779661,14104
pilot_c_convergence,job_correlated,200,10,2,2371,IG,"d=6,T=0.1,t=10.0s",10.0,1012,HEURISTIC_RPD,7.203389830508475,27590
pilot_c_convergence,job_correlated,200,10,2,2371,IG,"d=6,T=0.1,t=30.0s",30.0,1000,HEURISTIC_RPD,5.932203389830509,81384
pilot_c_convergence,job_correlated,200,10,2,2371,IG,"d=6,T=0.1,t=60.0s",60.0,1000,HEURISTIC_RPD,5.932203389830509,162961
pilot_c_convergence,job_correlated,200,10,3,2372,IG,"d=6,T=0.1,t=0.1s",0.109375,1006,HEURISTIC_RPD,8.756756756756756,383
pilot_c_convergence,job_correlated,200,10,3,2372,IG,"d=6,T=0.1,t=0.5s",0.5,1001,HEURISTIC_RPD,8.216216216216216,1552
pilot_c_convergence,job_correlated,200,10,3,2372,IG,"d=6,T=0.1,t=1.0s",1.0,997,HEURISTIC_RPD,7.783783783783783,2819
pilot_c_convergence,job_correlated,200,10,3,2372,IG,"d=6,T=0.1,t=5.0s",5.0,991,HEURISTIC_RPD,7.135135135135136,13541
pilot_c_convergence,job_correlated,200,10,3,2372,IG,"d=6,T=0.1,t=10.0s",10.0,989,HEURISTIC_RPD,6.918918918918919,26335
pilot_c_convergence,job_correlated,200,10,3,2372,IG,"d=6,T=0.1,t=30.0s",30.0,982,HEURISTIC_RPD,6.162162162162162,78073
pilot_c_convergence,job_correlated,200,10,3,2372,IG,"d=6,T=0.1,t=60.0s",60.0,979,HEURISTIC_RPD,5.837837837837838,152573
pilot_c_convergence,job_correlated,200,10,4,2373,IG,"d=6,T=0.1,t=0.1s",0.109375,1064,HEURISTIC_RPD,11.064718162839249,263
pilot_c_convergence,job_correlated,200,10,4,2373,IG,"d=6,T=0.1,t=0.5s",0.5,1051,HEURISTIC_RPD,9.707724425887266,1395
pilot_c_convergence,job_correlated,200,10,4,2373,IG,"d=6,T=0.1,t=1.0s",1.0,1050,HEURISTIC_RPD,9.603340292275574,2826
pilot_c_convergence,job_correlated,200,10,4,2373,IG,"d=6,T=0.1,t=5.0s",5.0,1037,HEURISTIC_RPD,8.24634655532359,13401
pilot_c_convergence,job_correlated,200,10,4,2373,IG,"d=6,T=0.1,t=10.0s",10.0,1028,HEURISTIC_RPD,7.306889352818372,26517
pilot_c_convergence,job_correlated,200,10,4,2373,IG,"d=6,T=0.1,t=30.0s",30.0,1021,HEURISTIC_RPD,6.576200417536534,77115
pilot_c_convergence,job_correlated,200,10,4,2373,IG,"d=6,T=0.1,t=60.0s",60.0,1018,HEURISTIC_RPD,6.263048016701461,158618
pilot_c_convergence,uniform,200,10,0,2364,IG,"d=6,T=0.1,t=0.1s",0.109375,422,HEURISTIC_RPD,23.391812865497073,213
pilot_c_convergence,uniform,200,10,0,2364,IG,"d=6,T=0.1,t=0.5s",0.5,393,HEURISTIC_RPD,14.912280701754385,1429
pilot_c_convergence,uniform,200,10,0,2364,IG,"d=6,T=0.1,t=1.0s",1.0,381,HEURISTIC_RPD,11.403508771929824,2658
pilot_c_convergence,uniform,200,10,0,2364,IG,"d=6,T=0.1,t=5.0s",5.0,375,HEURISTIC_RPD,9.649122807017543,13075
pilot_c_convergence,uniform,200,10,0,2364,IG,"d=6,T=0.1,t=10.0s",10.0,371,HEURISTIC_RPD,8.47953216374269,25793
pilot_c_convergence,uniform,200,10,0,2364,IG,"d=6,T=0.1,t=30.0s",30.0,362,HEURISTIC_RPD,5.847953216374268,78477
pilot_c_convergence,uniform,200,10,0,2364,IG,"d=6,T=0.1,t=60.0s",60.0,361,HEURISTIC_RPD,5.555555555555555,158113
pilot_c_convergence,uniform,200,10,1,2365,IG,"d=6,T=0.1,t=0.1s",0.109375,430,HEURISTIC_RPD,23.20916905444126,222
pilot_c_convergence,uniform,200,10,1,2365,IG,"d=6,T=0.1,t=0.5s",0.5,398,HEURISTIC_RPD,14.040114613180515,1303
pilot_c_convergence,uniform,200,10,1,2365,IG,"d=6,T=0.1,t=1.0s",1.0,396,HEURISTIC_RPD,13.46704871060172,2555
pilot_c_convergence,uniform,200,10,1,2365,IG,"d=6,T=0.1,t=5.0s",5.0,370,HEURISTIC_RPD,6.017191977077363,13186
pilot_c_convergence,uniform,200,10,1,2365,IG,"d=6,T=0.1,t=10.0s",10.0,370,HEURISTIC_RPD,6.017191977077363,26256
pilot_c_convergence,uniform,200,10,1,2365,IG,"d=6,T=0.1,t=30.0s",30.0,370,HEURISTIC_RPD,6.017191977077363,78040
pilot_c_convergence,uniform,200,10,1,2365,IG,"d=6,T=0.1,t=60.0s",60.0,368,HEURISTIC_RPD,5.444126074498568,156477
pilot_c_convergence,uniform,200,10,2,2366,IG,"d=6,T=0.1,t=0.1s",0.109375,425,HEURISTIC_RPD,18.71508379888268,222
pilot_c_convergence,uniform,200,10,2,2366,IG,"d=6,T=0.1,t=0.5s",0.5,404,HEURISTIC_RPD,12.849162011173185,1319
pilot_c_convergence,uniform,200,10,2,2366,IG,"d=6,T=0.1,t=1.0s",1.0,401,HEURISTIC_RPD,12.011173184357542,2632
pilot_c_convergence,uniform,200,10,2,2366,IG,"d=6,T=0.1,t=5.0s",5.0,387,HEURISTIC_RPD,8.100558659217876,13196
pilot_c_convergence,uniform,200,10,2,2366,IG,"d=6,T=0.1,t=10.0s",10.0,382,HEURISTIC_RPD,6.70391061452514,26500
pilot_c_convergence,uniform,200,10,2,2366,IG,"d=6,T=0.1,t=30.0s",30.0,378,HEURISTIC_RPD,5.58659217877095,79568
pilot_c_convergence,uniform,200,10,2,2366,IG,"d=6,T=0.1,t=60.0s",60.0,377,HEURISTIC_RPD,5.307262569832402,155548
pilot_c_convergence,uniform,200,10,3,2367,IG,"d=6,T=0.1,t=0.1s",0.109375,422,HEURISTIC_RPD,23.391812865497073,245
pilot_c_convergence,uniform,200,10,3,2367,IG,"d=6,T=0.1,t=0.5s",0.5,401,HEURISTIC_RPD,17.251461988304094,1334
pilot_c_convergence,uniform,200,10,3,2367,IG,"d=6,T=0.1,t=1.0s",1.0,387,HEURISTIC_RPD,13.157894736842104,2611
pilot_c_convergence,uniform,200,10,3,2367,IG,"d=6,T=0.1,t=5.0s",5.0,370,HEURISTIC_RPD,8.187134502923977,13477
pilot_c_convergence,uniform,200,10,3,2367,IG,"d=6,T=0.1,t=10.0s",10.0,368,HEURISTIC_RPD,7.602339181286549,27010
pilot_c_convergence,uniform,200,10,3,2367,IG,"d=6,T=0.1,t=30.0s",30.0,361,HEURISTIC_RPD,5.555555555555555,80176
pilot_c_convergence,uniform,200,10,3,2367,IG,"d=6,T=0.1,t=60.0s",60.0,361,HEURISTIC_RPD,5.555555555555555,160258
pilot_c_convergence,uniform,200,10,4,2368,IG,"d=6,T=0.1,t=0.1s",0.109375,429,HEURISTIC_RPD,23.631123919308358,236
pilot_c_convergence,uniform,200,10,4,2368,IG,"d=6,T=0.1,t=0.5s",0.5,404,HEURISTIC_RPD,16.42651296829971,1320
pilot_c_convergence,uniform,200,10,4,2368,IG,"d=6,T=0.1,t=1.0s",1.0,396,HEURISTIC_RPD,14.121037463976945,2636
pilot_c_convergence,uniform,200,10,4,2368,IG,"d=6,T=0.1,t=5.0s",5.0,377,HEURISTIC_RPD,8.645533141210375,13367
pilot_c_convergence,uniform,200,10,4,2368,IG,"d=6,T=0.1,t=10.0s",10.0,373,HEURISTIC_RPD,7.492795389048991,26389
pilot_c_convergence,uniform,200,10,4,2368,IG,"d=6,T=0.1,t=30.0s",30.0,371,HEURISTIC_RPD,6.9164265129683,79075
pilot_c_convergence,uniform,200,10,4,2368,IG,"d=6,T=0.1,t=60.0s",60.0,370,HEURISTIC_RPD,6.628242074927954,158250
pilot_c_convergence,job_correlated,500,5,0,2399,IG,"d=6,T=0.1,t=0.1s",0.109375,5263,HEURISTIC_RPD,10.683491062039959,143
pilot_c_convergence,job_correlated,500,5,0,2399,IG,"d=6,T=0.1,t=0.5s",0.5,5134,HEURISTIC_RPD,7.9705573080967405,812
pilot_c_convergence,job_correlated,500,5,0,2399,IG,"d=6,T=0.1,t=1.0s",1.0,5083,HEURISTIC_RPD,6.898002103049422,1679
pilot_c_convergence,job_correlated,500,5,0,2399,IG,"d=6,T=0.1,t=5.0s",5.0,4968,HEURISTIC_RPD,4.479495268138802,8291
pilot_c_convergence,job_correlated,500,5,0,2399,IG,"d=6,T=0.1,t=10.0s",10.0,4953,HEURISTIC_RPD,4.16403785488959,16133
pilot_c_convergence,job_correlated,500,5,0,2399,IG,"d=6,T=0.1,t=30.0s",30.0,4908,HEURISTIC_RPD,3.2176656151419554,47501
pilot_c_convergence,job_correlated,500,5,0,2399,IG,"d=6,T=0.1,t=60.0s",60.0,4887,HEURISTIC_RPD,2.77602523659306,92921
pilot_c_convergence,job_correlated,500,5,1,2400,IG,"d=6,T=0.1,t=0.1s",0.109375,5475,HEURISTIC_RPD,11.16751269035533,148
pilot_c_convergence,job_correlated,500,5,1,2400,IG,"d=6,T=0.1,t=0.5s",0.5,5347,HEURISTIC_RPD,8.568527918781726,827
pilot_c_convergence,job_correlated,500,5,1,2400,IG,"d=6,T=0.1,t=1.0s",1.0,5304,HEURISTIC_RPD,7.695431472081219,1585
pilot_c_convergence,job_correlated,500,5,1,2400,IG,"d=6,T=0.1,t=5.0s",5.0,5188,HEURISTIC_RPD,5.34010152284264,8166
pilot_c_convergence,job_correlated,500,5,1,2400,IG,"d=6,T=0.1,t=10.0s",10.0,5149,HEURISTIC_RPD,4.548223350253807,16184
pilot_c_convergence,job_correlated,500,5,1,2400,IG,"d=6,T=0.1,t=30.0s",30.0,5088,HEURISTIC_RPD,3.309644670050761,47600
pilot_c_convergence,job_correlated,500,5,1,2400,IG,"d=6,T=0.1,t=60.0s",60.0,5048,HEURISTIC_RPD,2.49746192893401,94746
pilot_c_convergence,job_correlated,500,5,2,2401,IG,"d=6,T=0.1,t=0.1s",0.109375,5357,HEURISTIC_RPD,10.521972354033423,166
pilot_c_convergence,job_correlated,500,5,2,2401,IG,"d=6,T=0.1,t=0.5s",0.5,5297,HEURISTIC_RPD,9.284093253558902,772
pilot_c_convergence,job_correlated,500,5,2,2401,IG,"d=6,T=0.1,t=1.0s",1.0,5226,HEURISTIC_RPD,7.819269651330719,1717
pilot_c_convergence,job_correlated,500,5,2,2401,IG,"d=6,T=0.1,t=5.0s",5.0,5121,HEURISTIC_RPD,5.65298122550031,8187
pilot_c_convergence,job_correlated,500,5,2,2401,IG,"d=6,T=0.1,t=10.0s",10.0,5069,HEURISTIC_RPD,4.580152671755725,16303
pilot_c_convergence,job_correlated,500,5,2,2401,IG,"d=6,T=0.1,t=30.0s",30.0,5016,HEURISTIC_RPD,3.4866927996698984,48053
pilot_c_convergence,job_correlated,500,5,2,2401,IG,"d=6,T=0.1,t=60.0s",60.0,4977,HEURISTIC_RPD,2.682071384361461,96951
pilot_c_convergence,job_correlated,500,5,3,2402,IG,"d=6,T=0.1,t=0.1s",0.109375,5578,HEURISTIC_RPD,10.806515693285657,141
pilot_c_convergence,job_correlated,500,5,3,2402,IG,"d=6,T=0.1,t=0.5s",0.5,5473,HEURISTIC_RPD,8.720699245133096,641
pilot_c_convergence,job_correlated,500,5,3,2402,IG,"d=6,T=0.1,t=1.0s",1.0,5416,HEURISTIC_RPD,7.588398887564561,1488
pilot_c_convergence,job_correlated,500,5,3,2402,IG,"d=6,T=0.1,t=5.0s",5.0,5304,HEURISTIC_RPD,5.363528009535161,7861
pilot_c_convergence,job_correlated,500,5,3,2402,IG,"d=6,T=0.1,t=10.0s",10.0,5230,HEURISTIC_RPD,3.8935240365514505,15816
pilot_c_convergence,job_correlated,500,5,3,2402,IG,"d=6,T=0.1,t=30.0s",30.0,5184,HEURISTIC_RPD,2.9797377830750893,47017
pilot_c_convergence,job_correlated,500,5,3,2402,IG,"d=6,T=0.1,t=60.0s",60.0,5161,HEURISTIC_RPD,2.522844656336909,95013
pilot_c_convergence,job_correlated,500,5,4,2403,IG,"d=6,T=0.1,t=0.1s",0.109375,5597,HEURISTIC_RPD,11.360923199363311,143
pilot_c_convergence,job_correlated,500,5,4,2403,IG,"d=6,T=0.1,t=0.5s",0.5,5514,HEURISTIC_RPD,9.709510545165141,884
pilot_c_convergence,job_correlated,500,5,4,2403,IG,"d=6,T=0.1,t=1.0s",1.0,5423,HEURISTIC_RPD,7.898925586947871,1660
pilot_c_convergence,job_correlated,500,5,4,2403,IG,"d=6,T=0.1,t=5.0s",5.0,5310,HEURISTIC_RPD,5.650616792678074,8117
pilot_c_convergence,job_correlated,500,5,4,2403,IG,"d=6,T=0.1,t=10.0s",10.0,5261,HEURISTIC_RPD,4.675686430561083,16004
pilot_c_convergence,job_correlated,500,5,4,2403,IG,"d=6,T=0.1,t=30.0s",30.0,5176,HEURISTIC_RPD,2.9844807003581377,48671
pilot_c_convergence,job_correlated,500,5,4,2403,IG,"d=6,T=0.1,t=60.0s",60.0,5130,HEURISTIC_RPD,2.0692399522483087,97902
pilot_c_convergence,uniform,500,5,0,2394,IG,"d=6,T=0.1,t=0.1s",0.109375,2988,HEURISTIC_RPD,18.056104306598183,142
pilot_c_convergence,uniform,500,5,0,2394,IG,"d=6,T=0.1,t=0.5s",0.5,2827,HEURISTIC_RPD,11.694982220466219,728
pilot_c_convergence,uniform,500,5,0,2394,IG,"d=6,T=0.1,t=1.0s",1.0,2777,HEURISTIC_RPD,9.719478467009088,1466
pilot_c_convergence,uniform,500,5,0,2394,IG,"d=6,T=0.1,t=5.0s",5.0,2661,HEURISTIC_RPD,5.136309758988542,6947
pilot_c_convergence,uniform,500,5,0,2394,IG,"d=6,T=0.1,t=10.0s",10.0,2617,HEURISTIC_RPD,3.397866455946266,14005
pilot_c_convergence,uniform,500,5,0,2394,IG,"d=6,T=0.1,t=30.0s",30.0,2581,HEURISTIC_RPD,1.9755037534571318,41160
pilot_c_convergence,uniform,500,5,0,2394,IG,"d=6,T=0.1,t=60.0s",60.0,2566,HEURISTIC_RPD,1.3828526274199922,82254
pilot_c_convergence,uniform,500,5,1,2395,IG,"d=6,T=0.1,t=0.1s",0.109375,2854,HEURISTIC_RPD,16.25254582484725,142
pilot_c_convergence,uniform,500,5,1,2395,IG,"d=6,T=0.1,t=0.5s",0.5,2777,HEURISTIC_RPD,13.116089613034623,704
pilot_c_convergence,uniform,500,5,1,2395,IG,"d=6,T=0.1,t=1.0s",1.0,2712,HEURISTIC_RPD,10.468431771894092,1329
pilot_c_convergence,uniform,500,5,1,2395,IG,"d=6,T=0.1,t=5.0s",5.0,2582,HEURISTIC_RPD,5.173116089613035,7139
pilot_c_convergence,uniform,500,5,1,2395,IG,"d=6,T=0.1,t=10.0s",10.0,2538,HEURISTIC_RPD,3.3808553971486766,13840
pilot_c_convergence,uniform,500,5,1,2395,IG,"d=6,T=0.1,t=30.0s",30.0,2514,HEURISTIC_RPD,2.4032586558044806,41267
pilot_c_convergence,uniform,500,5,1,2395,IG,"d=6,T=0.1,t=60.0s",60.0,2498,HEURISTIC_RPD,1.7515274949083504,82241
pilot_c_convergence,uniform,500,5,2,2396,IG,"d=6,T=0.1,t=0.1s",0.109375,2980,HEURISTIC_RPD,17.415287628053587,104
pilot_c_convergence,uniform,500,5,2,2396,IG,"d=6,T=0.1,t=0.5s",0.5,2829,HEURISTIC_RPD,11.465721040189125,703
pilot_c_convergence,uniform,500,5,2,2396,IG,"d=6,T=0.1,t=1.0s",1.0,2778,HEURISTIC_RPD,9.456264775413711,1354
pilot_c_convergence,uniform,500,5,2,2396,IG,"d=6,T=0.1,t=5.0s",5.0,2641,HEURISTIC_RPD,4.058313632781719,7196
pilot_c_convergence,uniform,500,5,2,2396,IG,"d=6,T=0.1,t=10.0s",10.0,2607,HEURISTIC_RPD,2.7186761229314422,14127
pilot_c_convergence,uniform,500,5,2,2396,IG,"d=6,T=0.1,t=30.0s",30.0,2582,HEURISTIC_RPD,1.7336485421591805,41445
pilot_c_convergence,uniform,500,5,2,2396,IG,"d=6,T=0.1,t=60.0s",60.0,2577,HEURISTIC_RPD,1.5366430260047281,83151
pilot_c_convergence,uniform,500,5,3,2397,IG,"d=6,T=0.1,t=0.1s",0.109375,3086,HEURISTIC_RPD,24.98987444309437,125
pilot_c_convergence,uniform,500,5,3,2397,IG,"d=6,T=0.1,t=0.5s",0.5,2841,HEURISTIC_RPD,15.066828675577156,801
pilot_c_convergence,uniform,500,5,3,2397,IG,"d=6,T=0.1,t=1.0s",1.0,2762,HEURISTIC_RPD,11.867152693398136,1503
pilot_c_convergence,uniform,500,5,3,2397,IG,"d=6,T=0.1,t=5.0s",5.0,2583,HEURISTIC_RPD,4.6172539489671935,7182
pilot_c_convergence,uniform,500,5,3,2397,IG,"d=6,T=0.1,t=10.0s",10.0,2549,HEURISTIC_RPD,3.240178209801539,13772
pilot_c_convergence,uniform,500,5,3,2397,IG,"d=6,T=0.1,t=30.0s",30.0,2526,HEURISTIC_RPD,2.3086269744835968,40919
pilot_c_convergence,uniform,500,5,3,2397,IG,"d=6,T=0.1,t=60.0s",60.0,2510,HEURISTIC_RPD,1.6605913325232888,81564
pilot_c_convergence,uniform,500,5,4,2398,IG,"d=6,T=0.1,t=0.1s",0.109375,2940,HEURISTIC_RPD,16.389548693586697,160
pilot_c_convergence,uniform,500,5,4,2398,IG,"d=6,T=0.1,t=0.5s",0.5,2835,HEURISTIC_RPD,12.232779097387175,762
pilot_c_convergence,uniform,500,5,4,2398,IG,"d=6,T=0.1,t=1.0s",1.0,2742,HEURISTIC_RPD,8.551068883610451,1469
pilot_c_convergence,uniform,500,5,4,2398,IG,"d=6,T=0.1,t=5.0s",5.0,2623,HEURISTIC_RPD,3.84006334125099,7102
pilot_c_convergence,uniform,500,5,4,2398,IG,"d=6,T=0.1,t=10.0s",10.0,2603,HEURISTIC_RPD,3.0482977038796517,14069
pilot_c_convergence,uniform,500,5,4,2398,IG,"d=6,T=0.1,t=30.0s",30.0,2585,HEURISTIC_RPD,2.3357086302454473,41221
pilot_c_convergence,uniform,500,5,4,2398,IG,"d=6,T=0.1,t=60.0s",60.0,2573,HEURISTIC_RPD,1.8606492478226444,81878
pilot_c_convergence,job_correlated,500,10,0,2409,IG,"d=6,T=0.1,t=0.1s",0.109375,2632,HEURISTIC_RPD,10.40268456375839,178
pilot_c_convergence,job_correlated,500,10,0,2409,IG,"d=6,T=0.1,t=0.5s",0.5,2626,HEURISTIC_RPD,10.151006711409396,879
pilot_c_convergence,job_correlated,500,10,0,2409,IG,"d=6,T=0.1,t=1.0s",1.0,2612,HEURISTIC_RPD,9.563758389261745,1600
pilot_c_convergence,job_correlated,500,10,0,2409,IG,"d=6,T=0.1,t=5.0s",5.0,2588,HEURISTIC_RPD,8.557046979865772,7358
pilot_c_convergence,job_correlated,500,10,0,2409,IG,"d=6,T=0.1,t=10.0s",10.0,2583,HEURISTIC_RPD,8.34731543624161,13813
pilot_c_convergence,job_correlated,500,10,0,2409,IG,"d=6,T=0.1,t=30.0s",30.0,2564,HEURISTIC_RPD,7.550335570469799,39132
pilot_c_convergence,job_correlated,500,10,0,2409,IG,"d=6,T=0.1,t=60.0s",60.0,2555,HEURISTIC_RPD,7.172818791946309,76226
pilot_c_convergence,job_correlated,500,10,1,2410,IG,"d=6,T=0.1,t=0.1s",0.109375,2672,HEURISTIC_RPD,10.825383658233099,132
pilot_c_convergence,job_correlated,500,10,1,2410,IG,"d=6,T=0.1,t=0.5s",0.5,2658,HEURISTIC_RPD,10.244711737868105,928
pilot_c_convergence,job_correlated,500,10,1,2410,IG,"d=6,T=0.1,t=1.0s",1.0,2646,HEURISTIC_RPD,9.746992948983824,1592
pilot_c_convergence,job_correlated,500,10,1,2410,IG,"d=6,T=0.1,t=5.0s",5.0,2602,HEURISTIC_RPD,7.922024056408129,7293
pilot_c_convergence,job_correlated,500,10,1,2410,IG,"d=6,T=0.1,t=10.0s",10.0,2593,HEURISTIC_RPD,7.548734964744918,13540
pilot_c_convergence,job_correlated,500,10,1,2410,IG,"d=6,T=0.1,t=30.0s",30.0,2574,HEURISTIC_RPD,6.760680215678142,38021
pilot_c_convergence,job_correlated,500,10,1,2410,IG,"d=6,T=0.1,t=60.0s",60.0,2557,HEURISTIC_RPD,6.055578598092079,75419
pilot_c_convergence,job_correlated,500,10,2,2411,IG,"d=6,T=0.1,t=0.1s",0.109375,2641,HEURISTIC_RPD,8.907216494845361,172
pilot_c_convergence,job_correlated,500,10,2,2411,IG,"d=6,T=0.1,t=0.5s",0.5,2631,HEURISTIC_RPD,8.494845360824742,789
pilot_c_convergence,job_correlated,500,10,2,2411,IG,"d=6,T=0.1,t=1.0s",1.0,2625,HEURISTIC_RPD,8.24742268041237,1374
